Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Month,Year,Day
O000146,2025-03-02,C00533,P0148,Online,5,5994,29970,Katherine Calderon,Female,37,Mumbai,Gold,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,3,2025,Sunday
O000147,2025-12-19,C00824,P0097,Mobile App,2,1728,3456,Vanessa Wilson,Male,42,Mumbai,Platinum,Give Sport,Sports,Nike,1728,Henderson and Sons,12,2025,Friday
O000148,2025-02-24,C00159,P0105,Marketplace,3,12454,37362,Timothy Hoffman,Male,58,Hyderabad,Silver,Position Electronic,Electronics,Nike,12454,Schroeder Ltd,2,2025,Monday
O000149,2025-05-10,C00268,P0167,Marketplace,5,7349,36745,Ashley Shaw,Male,57,Chennai,Platinum,Large Sport,Sports,Puma,7349,Scott-Jones,5,2025,Saturday
O000150,2025-11-10,C00283,P0145,Marketplace,3,5250,15750,Troy Hicks,Female,26,Chennai,Platinum,Stuff Clothin,Clothing,Nike,5250,"Miller, Andrews and Wright",11,2025,Monday
O000151,2025-07-31,C00566,P0194,Marketplace,2,8299,16598,Stacey Bennett,Female,52,Chennai,Platinum,American Sport,Sports,H&M,8299,Harris-Smith,7,2025,Thursday
O000152,2025-10-14,C00569,P0046,Marketplace,3,9971,29913,Allen Sanchez,Female,22,Mumbai,Silver,Happy Sport,Sports,H&M,9971,Singleton-Yates,10,2025,Tuesday
O000153,2025-10-23,C00353,P0065,Marketplace,3,13569,40707,Jennifer Bryant,Female,54,Kolkata,Platinum,Almost Sport,Sports,Zara,13569,Cisneros LLC,10,2025,Thursday
O000154,2026-03-14,C00885,P0189,Online,2,3880,7760,Kevin Roberts MD,Female,37,Mumbai,Gold,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",3,2026,Saturday
O000155,2025-08-17,C00802,P0192,Store,2,7661,15322,Matthew Colon,Male,35,Kolkata,Gold,Suddenly Beaut,Beauty,Adidas,7661,Moss-Ware,8,2025,Sunday
O000156,2025-09-18,C00411,P0026,Mobile App,2,11180,22360,Amanda Oconnell,Female,57,Hyderabad,Platinum,Relationship Footwea,Footwear,Apple,11180,"Villanueva, Clarke and Gray",9,2025,Thursday
O000157,2025-12-23,C00701,P0141,Online,5,1432,7160,Misty Barnes,Female,37,Delhi,Gold,Today Electronic,Electronics,Adidas,1432,Peterson-Lopez,12,2025,Tuesday
O000158,2026-05-09,C00652,P0042,Online,4,8548,34192,Gabrielle Holmes,Female,57,Kolkata,Gold,Sure Clothin,Clothing,Samsung,8548,Cunningham LLC,5,2026,Saturday
O000159,2025-08-30,C00949,P0024,Marketplace,2,10615,21230,Katherine Willis,Female,45,Hyderabad,Silver,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,8,2025,Saturday
O000160,2025-05-15,C00228,P0023,Mobile App,1,6427,6427,Christopher York,Female,22,Delhi,Platinum,Every Clothin,Clothing,Adidas,6427,Garcia-Reed,5,2025,Thursday
O000161,2025-01-20,C00742,P0021,Marketplace,5,12865,64325,Troy Hayes,Female,28,Mumbai,Silver,Whose Sport,Sports,Apple,12865,Mcbride-Hall,1,2025,Monday
O000162,2025-12-02,C00534,P0103,Mobile App,5,2736,13680,Wendy Benson,Female,47,Kolkata,Platinum,Chance Hom,Home,Zara,2736,Christian Inc,12,2025,Tuesday
O000163,2025-01-30,C00969,P0183,Store,5,7818,39090,Kenneth Miller,Female,33,Kolkata,Silver,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",1,2025,Thursday
O000164,2025-08-13,C00011,P0164,Store,4,3125,12500,Spencer Meadows,Female,39,Chennai,Gold,Tell Electronic,Electronics,Sony,3125,"Allen, Smith and Brewer",8,2025,Wednesday
O000165,2025-05-27,C00200,P0169,Online,5,4373,21865,Elijah Carroll,Male,60,Chennai,Gold,Past Beaut,Beauty,Apple,4373,Ray PLC,5,2025,Tuesday
O000166,2025-09-22,C00716,P0154,Store,5,4571,22855,Nicole Andrews,Male,33,Bangalore,Platinum,Strong Hom,Home,Apple,4571,"Good, Mcdonald and Griffin",9,2025,Monday
O000167,2025-12-12,C00037,P0158,Mobile App,2,3852,7704,Robert Gardner,Male,24,Hyderabad,Gold,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",12,2025,Friday
O000168,2026-05-15,C00162,P0062,Online,1,14596,14596,Amber Wilson,Female,44,Delhi,Silver,Meet Electronic,Electronics,Puma,14596,Miller LLC,5,2026,Friday
O000169,2025-06-30,C00686,P0071,Marketplace,4,11204,44816,Chase Graham,Male,20,Kolkata,Platinum,Certain Footwea,Footwear,H&M,11204,Cooper-Ramos,6,2025,Monday
O000170,2025-04-13,C00531,P0104,Online,5,3766,18830,Anthony Butler,Male,43,Delhi,Platinum,Cause Clothin,Clothing,Sony,3766,"Morris, Johnson and Farrell",4,2025,Sunday
O000171,2026-04-16,C00093,P0189,Mobile App,1,3880,3880,Cindy Flores,Male,45,Hyderabad,Gold,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",4,2026,Thursday
O000172,2026-04-14,C00597,P0186,Mobile App,5,10994,54970,Erica White,Female,24,Delhi,Gold,Leg Sport,Sports,Samsung,10994,Cobb LLC,4,2026,Tuesday
O000173,2025-04-26,C00621,P0089,Store,3,1193,3579,Ernest Salazar,Female,55,Hyderabad,Platinum,Alone Sport,Sports,Adidas,1193,Greene Group,4,2025,Saturday
O000174,2025-10-22,C00005,P0117,Mobile App,4,2344,9376,Michelle Mendoza,Female,51,Bangalore,Platinum,Central Footwea,Footwear,H&M,2344,Lawson-Rivera,10,2025,Wednesday
O000175,2025-09-17,C00110,P0045,Online,4,13177,52708,Krista Stewart,Female,25,Kolkata,Platinum,Administration Sport,Sports,Samsung,13177,Wilson and Sons,9,2025,Wednesday
O000176,2025-06-24,C00970,P0129,Online,3,12363,37089,Katie Martinez,Male,25,Chennai,Platinum,Agency Electronic,Electronics,Adidas,12363,"Edwards, Bailey and Martin",6,2025,Tuesday
O000177,2026-03-25,C00551,P0132,Mobile App,3,11463,34389,Deanna Jackson,Male,52,Chennai,Gold,Lose Footwea,Footwear,Apple,11463,"Norman, Yates and Clark",3,2026,Wednesday
O000178,2026-05-10,C00387,P0178,Marketplace,4,11297,45188,Haley White,Female,58,Chennai,Gold,Dog Sport,Sports,H&M,11297,"Pham, Thompson and Dixon",5,2026,Sunday
O000179,2026-01-23,C00348,P0198,Marketplace,2,1022,2044,Andrew Pham,Male,22,Hyderabad,Platinum,Data Clothin,Clothing,Zara,1022,Taylor LLC,1,2026,Friday
O000180,2026-04-05,C00601,P0175,Online,4,5544,22176,Audrey Holden DDS,Female,38,Chennai,Platinum,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",4,2026,Sunday
O000181,2025-05-13,C00070,P0124,Marketplace,1,7379,7379,Jeffrey Long,Female,46,Mumbai,Silver,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,5,2025,Tuesday
O000182,2025-12-13,C00719,P0163,Store,2,652,1304,Rachel Porter,Female,41,Chennai,Platinum,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",12,2025,Saturday
O000183,2026-05-05,C00362,P0081,Online,4,11160,44640,Anna Graves,Male,46,Delhi,Platinum,None Clothin,Clothing,Sony,11160,Williams Group,5,2026,Tuesday
O000184,2025-05-08,C00295,P0180,Online,3,6853,20559,Robert Scott,Female,33,Bangalore,Platinum,Worker Beaut,Beauty,Sony,6853,Monroe Group,5,2025,Thursday
O000185,2025-02-08,C00568,P0103,Store,3,2736,8208,Kevin Williams,Male,55,Delhi,Platinum,Chance Hom,Home,Zara,2736,Christian Inc,2,2025,Saturday
O000186,2025-07-01,C00224,P0122,Mobile App,3,5918,17754,Laura Peterson,Male,56,Hyderabad,Platinum,Civil Footwea,Footwear,Samsung,5918,Jones Group,7,2025,Tuesday
O000187,2025-09-13,C00755,P0047,Store,2,6452,12904,Matthew Santana,Male,47,Mumbai,Platinum,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",9,2025,Saturday
O000188,2026-03-23,C00272,P0061,Store,2,519,1038,Timothy Marquez,Male,21,Bangalore,Silver,Ok Footwea,Footwear,Zara,519,"Sanchez, Morrison and Henry",3,2026,Monday
O000189,2026-03-04,C00256,P0059,Mobile App,2,9037,18074,Mr. Russell Bautista,Male,40,Mumbai,Platinum,Simple Footwea,Footwear,Samsung,9037,"Gonzalez, Bates and Ross",3,2026,Wednesday
O000190,2025-03-03,C00943,P0040,Online,1,14909,14909,Leonard Love,Male,41,Kolkata,Gold,Good Beaut,Beauty,H&M,14909,Hughes-Ford,3,2025,Monday
O000191,2025-11-11,C00007,P0174,Online,4,8508,34032,Nathaniel Smith,Female,33,Mumbai,Gold,Little Electronic,Electronics,Sony,8508,Johnson and Sons,11,2025,Tuesday
O000192,2025-11-14,C00323,P0124,Marketplace,3,7379,22137,Robert Torres,Male,51,Mumbai,Silver,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,11,2025,Friday
O000193,2025-09-09,C00188,P0148,Mobile App,3,5994,17982,Joseph Sanford,Male,21,Mumbai,Silver,Front Clothin,Clothing,Adidas,5994,Byrd-Morton,9,2025,Tuesday
O000194,2026-01-20,C00591,P0102,Store,2,4873,9746,Matthew Pena,Female,28,Delhi,Gold,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,1,2026,Tuesday
O000195,2026-02-14,C00434,P0014,Marketplace,5,6081,30405,Joseph Adams,Female,51,Bangalore,Gold,Far Hom,Home,Adidas,6081,"Russell, Smith and Rosario",2,2026,Saturday
O000196,2025-09-15,C00356,P0139,Marketplace,1,9238,9238,Samantha Brown,Female,43,Mumbai,Platinum,Record Sport,Sports,Zara,9238,"Johnson, Gonzalez and Kemp",9,2025,Monday
O000197,2025-08-23,C01000,P0176,Online,2,9283,18566,Shane Harris,Female,46,Chennai,Gold,Clearly Hom,Home,Sony,9283,Dunn-Callahan,8,2025,Saturday
O000198,2025-08-24,C00324,P0179,Online,5,10284,51420,Marissa Parks,Male,42,Bangalore,Silver,Whatever Sport,Sports,Samsung,10284,"Hammond, Fitzpatrick and Wagner",8,2025,Sunday
O000199,2025-07-14,C00595,P0004,Online,2,9874,19748,Caroline Flores,Female,34,Delhi,Platinum,Entire Electronic,Electronics,Adidas,9874,Wall-Peters,7,2025,Monday
O000200,2025-11-10,C00883,P0084,Mobile App,3,3319,9957,Emma Holt,Male,21,Hyderabad,Gold,Girl Hom,Home,H&M,3319,Parker-Cohen,11,2025,Monday
O000201,2025-05-15,C00243,P0048,Mobile App,5,8869,44345,Ronald Ramirez,Female,29,Delhi,Gold,Near Beaut,Beauty,Zara,8869,"Hahn, Patrick and Fischer",5,2025,Thursday
O000202,2025-06-25,C00375,P0121,Store,5,8488,42440,Andrew Perry,Male,26,Bangalore,Platinum,Brother Beaut,Beauty,Apple,8488,Burgess-Humphrey,6,2025,Wednesday
O000203,2025-04-18,C00430,P0128,Mobile App,4,4533,18132,Patricia Hicks,Female,27,Bangalore,Platinum,Watch Electronic,Electronics,Samsung,4533,"Cook, Butler and Jefferson",4,2025,Friday
O000204,2025-05-24,C00462,P0094,Store,4,14527,58108,Amy Rosales,Female,30,Kolkata,Gold,Show Hom,Home,Apple,14527,Durham Ltd,5,2025,Saturday
O000205,2025-10-22,C00703,P0147,Store,2,11374,22748,Christina Alvarez,Male,51,Chennai,Silver,Wall Footwea,Footwear,Apple,11374,"Estes, Gonzalez and Park",10,2025,Wednesday
O000206,2026-02-16,C00242,P0026,Marketplace,3,11180,33540,Brian Fritz,Female,25,Kolkata,Gold,Relationship Footwea,Footwear,Apple,11180,"Villanueva, Clarke and Gray",2,2026,Monday
O000207,2025-03-16,C00820,P0098,Store,2,6858,13716,Jacqueline Evans,Female,38,Delhi,Silver,Take Clothin,Clothing,Samsung,6858,Rivera-Noble,3,2025,Sunday
O000208,2025-04-01,C00432,P0122,Marketplace,1,5918,5918,Wyatt Lee,Female,21,Hyderabad,Silver,Civil Footwea,Footwear,Samsung,5918,Jones Group,4,2025,Tuesday
O000209,2025-10-01,C00738,P0035,Mobile App,5,3683,18415,Ryan Walton,Female,35,Chennai,Silver,Could Beaut,Beauty,Puma,3683,Williams PLC,10,2025,Wednesday
O000210,2025-05-09,C00576,P0125,Online,3,10221,30663,Michael Cortez,Female,46,Bangalore,Silver,Avoid Beaut,Beauty,Sony,10221,Underwood-Mays,5,2025,Friday
O000211,2025-12-20,C00168,P0102,Online,1,4873,4873,Connie Kim,Female,18,Mumbai,Platinum,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,12,2025,Saturday
O000212,2025-09-01,C00860,P0056,Online,3,14462,43386,Brandy Garcia,Male,35,Chennai,Silver,Foot Clothin,Clothing,Adidas,14462,Smith-Martinez,9,2025,Monday
O000213,2025-05-14,C00370,P0116,Mobile App,3,4110,12330,Alexis Donovan,Male,22,Mumbai,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",5,2025,Wednesday
O000214,2026-04-23,C00830,P0144,Mobile App,5,7241,36205,Mr. Mark Smith,Male,33,Mumbai,Gold,Move Beaut,Beauty,Samsung,7241,"Garcia, Baker and Garcia",4,2026,Thursday
O000215,2025-07-30,C00125,P0089,Mobile App,1,1193,1193,Joseph Mendez,Female,20,Mumbai,Platinum,Alone Sport,Sports,Adidas,1193,Greene Group,7,2025,Wednesday
O000216,2025-04-12,C00591,P0174,Store,5,8508,42540,Matthew Pena,Female,28,Delhi,Gold,Little Electronic,Electronics,Sony,8508,Johnson and Sons,4,2025,Saturday
O000217,2025-07-01,C00333,P0200,Marketplace,3,2384,7152,Christopher Winters,Male,20,Mumbai,Gold,Eye Electronic,Electronics,Zara,2384,Rojas-Grant,7,2025,Tuesday
O000218,2026-04-01,C00081,P0199,Marketplace,4,14099,56396,Matthew Alvarado,Male,29,Chennai,Silver,Or Beaut,Beauty,Apple,14099,Kim-Fields,4,2026,Wednesday
O000219,2025-08-26,C00647,P0158,Store,3,3852,11556,Jessica Green,Male,50,Bangalore,Gold,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",8,2025,Tuesday
O000220,2025-08-04,C00647,P0043,Marketplace,3,12582,37746,Jessica Green,Male,50,Bangalore,Gold,Grow Hom,Home,Adidas,12582,Wilson-Palmer,8,2025,Monday
O000221,2025-03-24,C00352,P0019,Store,1,9659,9659,Mary Raymond,Male,59,Mumbai,Gold,East Sport,Sports,Puma,9659,Tran LLC,3,2025,Monday
O000222,2025-12-01,C00299,P0081,Mobile App,3,11160,33480,Justin Watson,Female,42,Chennai,Platinum,None Clothin,Clothing,Sony,11160,Williams Group,12,2025,Monday
O000223,2025-05-19,C00909,P0155,Marketplace,4,6467,25868,Shelley Huang,Female,34,Delhi,Gold,Heavy Clothin,Clothing,Adidas,6467,Holden-Quinn,5,2025,Monday
O000224,2026-01-18,C00602,P0200,Marketplace,3,2384,7152,Thomas Porter,Male,48,Mumbai,Silver,Eye Electronic,Electronics,Zara,2384,Rojas-Grant,1,2026,Sunday
O000225,2025-04-05,C00875,P0106,Online,2,1021,2042,Nicole Caldwell,Female,25,Bangalore,Silver,Evening Footwea,Footwear,Nike,1021,Barrera-Davis,4,2025,Saturday
O000226,2025-12-05,C00258,P0033,Online,2,6772,13544,Sara Price,Female,30,Delhi,Platinum,Program Electronic,Electronics,Puma,6772,Lee-Patterson,12,2025,Friday
O000227,2025-07-23,C00106,P0054,Online,2,12030,24060,John Gutierrez,Female,21,Delhi,Platinum,Three Hom,Home,Nike,12030,Todd-Wagner,7,2025,Wednesday
O000228,2025-10-08,C00056,P0017,Online,4,1491,5964,Rachel Hayes,Female,60,Chennai,Gold,Even Electronic,Electronics,H&M,1491,"Rivera, Chavez and Evans",10,2025,Wednesday
O000229,2025-09-26,C00784,P0198,Online,4,1022,4088,Jeremy Chan,Female,58,Hyderabad,Silver,Data Clothin,Clothing,Zara,1022,Taylor LLC,9,2025,Friday
O000230,2025-11-13,C00160,P0027,Online,3,10180,30540,Gregory Simmons,Female,46,Kolkata,Platinum,Interest Footwea,Footwear,Adidas,10180,"Lynch, Collins and Fowler",11,2025,Thursday
O000231,2025-06-08,C00235,P0168,Store,4,6511,26044,Allen Cordova,Female,49,Chennai,Gold,Deal Beaut,Beauty,Adidas,6511,"Leblanc, Kim and Oconnor",6,2025,Sunday
O000232,2025-08-15,C00642,P0189,Store,3,3880,11640,Kim Jones,Female,55,Kolkata,Gold,Wrong Clothin,Clothing,Sony,3880,"Orozco, Farrell and Martinez",8,2025,Friday
O000233,2026-03-06,C00175,P0034,Online,5,3656,18280,Willie Pitts MD,Female,59,Bangalore,Silver,Identify Footwea,Footwear,Adidas,3656,Johnson PLC,3,2026,Friday
O000234,2026-03-17,C00938,P0009,Mobile App,3,13461,40383,Joy Weaver,Male,46,Mumbai,Silver,Vote Hom,Home,Sony,13461,"Larson, Watts and Hernandez",3,2026,Tuesday
O000235,2026-05-15,C00892,P0122,Mobile App,4,5918,23672,Debra Williams,Female,26,Chennai,Platinum,Civil Footwea,Footwear,Samsung,5918,Jones Group,5,2026,Friday
O000236,2025-03-11,C00993,P0141,Store,4,1432,5728,Marie Olson,Male,48,Mumbai,Platinum,Today Electronic,Electronics,Adidas,1432,Peterson-Lopez,3,2025,Tuesday
O000237,2025-08-22,C00647,P0152,Marketplace,5,3138,15690,Jessica Green,Male,50,Bangalore,Gold,Word Hom,Home,Nike,3138,Wheeler LLC,8,2025,Friday
O000238,2025-06-08,C00931,P0135,Mobile App,5,10592,52960,Jose Fletcher,Male,48,Delhi,Platinum,Size Electronic,Electronics,Adidas,10592,"Johnson, Ross and Barrera",6,2025,Sunday
O000239,2025-04-27,C00825,P0124,Online,5,7379,36895,Gary Shields,Female,26,Delhi,Platinum,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,4,2025,Sunday
O000240,2025-07-07,C00423,P0114,Mobile App,3,10970,32910,Jessica Rollins,Male,44,Chennai,Gold,Tough Electronic,Electronics,H&M,10970,"Gomez, Preston and Williams",7,2025,Monday
O000241,2025-01-06,C00001,P0040,Store,3,14909,44727,Logan Terry,Female,60,Chennai,Platinum,Good Beaut,Beauty,H&M,14909,Hughes-Ford,1,2025,Monday
O000242,2025-08-29,C00548,P0089,Online,3,1193,3579,Karen Thomas,Male,31,Chennai,Gold,Alone Sport,Sports,Adidas,1193,Greene Group,8,2025,Friday
O000243,2026-04-30,C00774,P0177,Marketplace,4,7088,28352,Lisa Saunders,Female,31,Bangalore,Gold,Stand Clothin,Clothing,Apple,7088,Hoffman and Sons,4,2026,Thursday
O000244,2026-01-28,C00441,P0077,Mobile App,1,1363,1363,Anthony Mitchell,Female,25,Chennai,Platinum,Wait Clothin,Clothing,Nike,1363,"Miller, Gordon and Thompson",1,2026,Wednesday
O000245,2026-02-12,C00008,P0153,Mobile App,2,13018,26036,Richard Holt,Female,52,Kolkata,Silver,Campaign Sport,Sports,Puma,13018,Davidson and Sons,2,2026,Thursday
O000246,2026-03-28,C00575,P0049,Marketplace,4,11345,45380,Robert Moore,Female,38,Kolkata,Platinum,Guess Footwea,Footwear,Nike,11345,Bates Inc,3,2026,Saturday
O000247,2025-03-25,C00733,P0102,Marketplace,2,4873,9746,Julie Roberts,Male,25,Kolkata,Platinum,Author Footwea,Footwear,Zara,4873,Steele-Dominguez,3,2025,Tuesday
O000248,2025-05-15,C00082,P0097,Marketplace,2,1728,3456,Elizabeth Webb,Male,18,Bangalore,Gold,Give Sport,Sports,Nike,1728,Henderson and Sons,5,2025,Thursday
O000249,2025-09-22,C00783,P0161,Mobile App,2,5953,11906,Russell Davidson,Male,26,Delhi,Gold,Perform Electronic,Electronics,Sony,5953,"Mclean, Smith and Whitehead",9,2025,Monday
O000250,2026-02-19,C00276,P0073,Marketplace,5,2182,10910,Sharon Sampson,Male,41,Mumbai,Gold,Charge Beaut,Beauty,Zara,2182,Davidson LLC,2,2026,Thursday
O000251,2025-04-04,C00140,P0049,Mobile App,1,11345,11345,Michelle Obrien,Male,36,Mumbai,Gold,Guess Footwea,Footwear,Nike,11345,Bates Inc,4,2025,Friday
O000252,2025-11-13,C00464,P0029,Mobile App,4,2877,11508,Adam Powers,Male,18,Hyderabad,Gold,Kitchen Sport,Sports,Apple,2877,Houston-Knox,11,2025,Thursday
O000253,2025-09-09,C00193,P0180,Mobile App,5,6853,34265,Alicia Sanders,Female,29,Kolkata,Platinum,Worker Beaut,Beauty,Sony,6853,Monroe Group,9,2025,Tuesday
O000254,2025-01-26,C00993,P0005,Online,2,688,1376,Marie Olson,Male,48,Mumbai,Platinum,Peace Hom,Home,Nike,688,"Miller, Gibbs and Underwood",1,2025,Sunday
O000255,2025-05-25,C00276,P0048,Store,1,8869,8869,Sharon Sampson,Male,41,Mumbai,Gold,Near Beaut,Beauty,Zara,8869,"Hahn, Patrick and Fischer",5,2025,Sunday
O000256,2026-01-08,C00009,P0184,Store,4,11269,45076,Joseph Brown,Male,32,Bangalore,Platinum,Support Hom,Home,Zara,11269,"Crawford, Rich and Ballard",1,2026,Thursday
O000257,2025-01-08,C00506,P0024,Store,2,10615,21230,Tyler Smith,Male,56,Kolkata,Gold,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,1,2025,Wednesday
O000258,2025-06-09,C00805,P0088,Marketplace,4,11232,44928,Jessica Fisher,Female,52,Hyderabad,Silver,Score Sport,Sports,Nike,11232,"Wise, Taylor and Callahan",6,2025,Monday
O000259,2025-12-23,C00811,P0096,Online,4,1028,4112,Eddie Gonzalez,Male,49,Kolkata,Silver,Owner Beaut,Beauty,Adidas,1028,Cross PLC,12,2025,Tuesday
O000260,2026-03-08,C00769,P0085,Store,1,10996,10996,Miss Donna Gardner,Female,38,Mumbai,Gold,Friend Electronic,Electronics,Adidas,10996,Barton PLC,3,2026,Sunday
O000261,2026-02-02,C00402,P0015,Online,3,13423,40269,Ricardo Skinner,Female,33,Delhi,Platinum,Garden Footwea,Footwear,Sony,13423,Morris and Sons,2,2026,Monday
O000262,2025-04-03,C00197,P0140,Mobile App,4,9389,37556,David Mcmillan,Female,51,Kolkata,Platinum,Bit Sport,Sports,H&M,9389,"Johnson, Cantu and Robertson",4,2025,Thursday
O000263,2025-03-04,C00998,P0098,Store,1,6858,6858,Connie Wheeler,Female,21,Chennai,Silver,Take Clothin,Clothing,Samsung,6858,Rivera-Noble,3,2025,Tuesday
O000264,2025-05-07,C00756,P0099,Online,4,3702,14808,Candice Cole,Female,30,Hyderabad,Platinum,Traditional Hom,Home,Zara,3702,"Soto, Robertson and Newman",5,2025,Wednesday
O000265,2026-01-12,C00790,P0051,Online,4,12792,51168,Jacqueline Smith,Female,45,Delhi,Gold,Method Beaut,Beauty,Sony,12792,Ray-Williamson,1,2026,Monday
O000266,2025-08-31,C00399,P0134,Mobile App,2,14062,28124,Robert Hoffman,Female,30,Delhi,Gold,Kid Hom,Home,Sony,14062,Buchanan-Beck,8,2025,Sunday
O000267,2025-11-19,C00746,P0083,Online,2,4181,8362,Anthony Thomas,Male,29,Kolkata,Platinum,Box Clothin,Clothing,Zara,4181,Mooney-Hartman,11,2025,Wednesday
O000268,2025-09-24,C00126,P0191,Mobile App,5,7984,39920,Brittany Singh,Female,42,Bangalore,Platinum,But Electronic,Electronics,Apple,7984,"Smith, Hughes and Gonzalez",9,2025,Wednesday
O000269,2025-04-12,C00370,P0124,Online,3,7379,22137,Alexis Donovan,Male,22,Mumbai,Gold,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,4,2025,Saturday
O000270,2026-05-14,C00116,P0171,Store,2,6167,12334,Gary Ryan,Male,47,Chennai,Silver,Former Beaut,Beauty,Apple,6167,"Haley, Brown and Allen",5,2026,Thursday
O000271,2025-06-16,C00016,P0163,Store,4,652,2608,Lisa Garner,Male,49,Delhi,Gold,Everything Beaut,Beauty,Puma,652,"Cherry, Stark and Riley",6,2025,Monday
O000272,2025-03-03,C00406,P0071,Store,5,11204,56020,Leah Stevens,Male,45,Delhi,Gold,Certain Footwea,Footwear,H&M,11204,Cooper-Ramos,3,2025,Monday
O000273,2025-10-25,C00803,P0003,Marketplace,1,12266,12266,Melissa Murray,Female,55,Delhi,Silver,North Clothin,Clothing,Samsung,12266,"Briggs, Johnson and Cantrell",10,2025,Saturday
O000274,2025-03-21,C00381,P0177,Online,5,7088,35440,Nancy Nelson,Male,50,Hyderabad,Silver,Stand Clothin,Clothing,Apple,7088,Hoffman and Sons,3,2025,Friday
O000275,2025-09-13,C00094,P0064,Mobile App,2,1603,3206,Michael Walker,Female,19,Kolkata,Silver,Carry Clothin,Clothing,Adidas,1603,Nguyen LLC,9,2025,Saturday
O000276,2025-01-31,C00365,P0195,Store,1,2617,2617,Kelly Torres,Female,37,Delhi,Platinum,More Hom,Home,Apple,2617,"Baker, Johnston and Chang",1,2025,Friday
O000277,2026-02-10,C00110,P0180,Store,5,6853,34265,Krista Stewart,Female,25,Kolkata,Platinum,Worker Beaut,Beauty,Sony,6853,Monroe Group,2,2026,Tuesday
O000278,2025-06-12,C00572,P0125,Mobile App,2,10221,20442,Alexander Gregory PhD,Male,50,Hyderabad,Gold,Avoid Beaut,Beauty,Sony,10221,Underwood-Mays,6,2025,Thursday
O000279,2025-01-11,C00706,P0113,Marketplace,2,10347,20694,Danny Smith,Female,57,Hyderabad,Gold,Price Beaut,Beauty,Nike,10347,Carter-Nicholson,1,2025,Saturday
O000280,2025-05-09,C00921,P0092,Online,2,2496,4992,Brian Duran,Male,39,Hyderabad,Platinum,Again Clothin,Clothing,Zara,2496,"Stephens, Murphy and Taylor",5,2025,Friday
O000281,2025-10-14,C00302,P0125,Marketplace,4,10221,40884,Joel Meyers,Female,41,Chennai,Silver,Avoid Beaut,Beauty,Sony,10221,Underwood-Mays,10,2025,Tuesday
